id,Name,Type,Latitude,Longitude,dateDesc,OpenTime,EndTime,Price,RecommendMinTime,RecommendMaxTime,Indoor,Popularity,ood_Type
246,沙面岛-江边广场,人文景观,23.111167,113.25089,全年,00:00,24:00,0.0,0.5,1.0,0,6,"江边,约会圣地"
247,广东中医药博物馆,博物馆/纪念馆,23.06527,113.41211,全年,09:00,16:45,0.0,0.5,2.0,1,5,其它
248,林则徐纪念园,红色景点,23.118215,113.293276,全年,00:00,24:00,0.0,1.0,2.5,1,5,其它
250,神农草堂中医药博物馆,博物馆/纪念馆,23.202979,113.344502,全年,08:30,12:00,0.0,1.0,1.5,1,6,其它
251,广州独角兽星空艺术馆,美术馆/艺术馆,23.128956,113.273693,全年,10:00,22:00,39.8,0.5,1.5,1,6,其它
252,万博中心,商业街区,23.013736,113.349203,全年,09:00,17:30,0.0,0.5,2.0,1,6,其它
253,增江画廊,自然风光,23.262268,113.832543,全年,00:00,24:00,0.0,2.0,2.5,1,5,"江边,约会圣地"
254,曼古园,人文景观,23.408068,113.164816,全年,00:00,22:00,0.0,1.5,2.0,1,5,其它
255,黄埔军校史迹第一展馆,红色景点,23.092223,113.432175,全年,09:00,17:00,0.0,3.0,3.5,1,6,其它
256,四海马术,游乐园/体育娱乐,23.027175,113.454251,全年,09:30,11:00,0.0,3.0,4.0,0,6,其它
257,颠倒博物馆(捷登都会店),博物馆/纪念馆,23.13211,113.27208,全年,10:00,21:00,0.0,2.5,3.0,1,6,其它
258,广州近代史博物馆,博物馆/纪念馆,23.134641,113.289774,全年,09:00,17:30,0.0,1.0,2.5,1,6,其它
259,南平静修小镇,文化旅游区,23.556879,113.726403,全年,00:00,24:00,0.0,2.0,3.0,0,4,其它
260,南越国水关遗址(光明广场),历史古迹,23.128582,113.273819,全年,14:00,18:00,0.0,2.0,2.5,1,5,其它
262,天主教广州教区露德圣母堂,历史古迹,23.113254,113.254233,全年,06:00,17:00,0.0,3.0,3.5,1,4,其它
263,广州番禺直升机观光游览区,游乐园/体育娱乐,22.971341,113.52181,全年,09:00,21:00,499.0,2.0,2.5,0,6,其它
264,珠江夜游省总码头,人文景观,23.117493,113.268404,全年,17:00,21:30,0.0,0.5,1.0,0,8,"江边,约会圣地"
266,广州古城墙,历史古迹,23.142631,113.269913,全年,00:00,22:00,0.0,1.0,2.5,0,6,古风写真
267,广州名人蜡像馆,博物馆/纪念馆,23.111322,113.331595,全年,09:30,22:30,0.0,2.0,3.0,1,6,其它
268,海幢寺,历史古迹,23.111474,113.265451,全年,07:00,17:00,0.0,0.5,1.5,1,6,古风写真
270,韩江屋,历史古迹,23.034802,113.371985,全年,09:00,19:00,0.0,1.5,2.0,1,4,其它
271,海蚀洞,自然风光,23.113316,113.607356,全年,00:00,24:00,0.0,1.5,3.0,0,6,海边
272,中国共产党第三次全国代表大会会址纪念馆,红色景点,23.125053,113.302578,全年,09:00,17:30,0.0,0.5,1.5,1,6,其它
273,罗马帝国的艺术-那不勒斯国立考古博物馆藏文物精品展,博物馆/纪念馆,23.120486,113.332975,全年,09:00,17:00,0.0,1.0,2.0,1,6,其它
274,创客公园,公园,23.071633,113.297841,全年,00:00,24:00,0.0,0.5,2.0,1,5,其它
275,乘船探索秘境,自然风光,23.030921,113.28094,全年,11:00,17:00,0.0,3.0,3.5,0,6,"河边,约会圣地"
276,中山公园,公园,23.079364,113.423999,全年,00:00,24:00,0.0,2.0,3.5,0,6,其它
277,中央演艺广场,人文景观,23.005159,113.337564,全年,00:00,24:00,0.0,0.5,1.0,1,6,其它
278,广州民俗博物馆,博物馆/纪念馆,23.392541,113.198186,全年,09:00,17:00,0.0,3.0,3.5,1,6,古风写真
279,紫泥堂,人文景观,22.897389,113.291907,全年,00:00,24:00,0.0,1.0,2.0,1,4,其它
280,珠江夜游会展中心码头,游乐园/体育娱乐,23.110572,113.369801,全年,10:00,22:00,0.0,2.5,3.0,0,6,"江边,约会圣地"
281,广州不可思议运动街区,游乐园/体育娱乐,23.125892,113.27646,全年,10:00,22:00,0.0,2.5,3.0,1,6,其它
282,大吉沙,人文景观,23.087628,113.460518,全年,00:00,24:00,0.0,3.0,3.5,0,3,"河边,约会圣地"
283,蝴蝶谷,游乐园/体育娱乐,23.560945,113.231813,全年,08:30,18:00,0.0,2.5,4.0,0,6,其它
284,增城区正果镇正果老街景区,文化旅游区,23.423866,113.901193,全年,00:00,24:00,0.0,1.5,3.0,0,5,其它
285,花山小镇,人文景观,23.446089,113.291138,全年,09:00,22:00,0.0,2.5,3.0,0,6,其它
286,黄沙码头,人文景观,23.112267,113.246886,全年,06:00,22:00,0.0,2.0,3.0,0,5,"江边,约会圣地"
287,黄山鲁森林公园,公园,22.783267,113.577166,全年,00:00,16:30,0.0,0.5,2.0,0,6,其它
288,故乡里民俗文化村,文化旅游区,23.489996,113.0702,全年,09:00,17:00,58.0,1.0,2.0,1,5,其它
289,探洞工场(六元素旗舰店),游乐园/体育娱乐,23.102275,113.378826,全年,10:00,21:00,0.0,0.5,1.0,1,6,其它
290,卡洛卡太空森林亲子乐园,游乐园/体育娱乐,23.434425,113.24712,全年,10:00,20:00,0.0,2.5,3.0,1,6,其它
292,广州大学城体育中心,游乐园/体育娱乐,23.0609,113.397292,全年,14:00,22:00,0.0,0.5,1.0,0,6,其它
293,十八罗汉山森林公园,公园,22.792373,113.412964,全年,06:30,18:30,0.0,0.5,1.5,0,6,其它
294,黄埔军事主题园,游乐园/体育娱乐,23.078618,113.411678,全年,09:00,17:00,0.0,1.0,2.0,1,6,其它
295,仁威祖庙,历史古迹,23.128977,113.242168,全年,08:00,17:00,0.0,2.0,3.5,1,6,古风写真
296,鸭洞河小溪,自然风光,23.70448,113.733508,全年,00:00,24:00,0.0,2.5,3.0,0,4,河边
297,广州美术馆(新馆),美术馆/艺术馆,23.106533,113.332614,全年,09:00,17:30,0.0,0.5,1.0,1,6,其它
298,灵山岛尖,自然风光,22.778073,113.523847,全年,00:00,24:00,0.0,1.5,2.0,0,6,"江边,约会圣地"
299,留耕堂,历史古迹,22.910211,113.340343,全年,00:00,17:30,0.0,2.5,3.0,1,4,古风写真
300,洪秀全故居,红色景点,23.423379,113.179413,全年,09:00,17:00,0.0,1.5,3.0,1,4,其它
301,西郊游泳场,游乐园/体育娱乐,23.128977,113.234057,全年,07:00,21:30,34.8,1.0,2.0,0,5,其它
302,广州华侨博物馆,博物馆/纪念馆,23.119256,113.271033,全年,09:30,17:00,0.0,3.0,4.0,1,6,其它
303,蒲洲花园,公园,22.768203,113.6226,全年,00:00,19:00,0.0,3.0,3.5,0,5,其它
304,风云岭森林公园,公园,23.54756,113.570755,全年,00:00,24:00,0.0,0.5,2.0,0,6,其它
305,广州隧道博物馆,博物馆/纪念馆,22.764352,113.55845,全年,10:00,16:30,0.0,0.5,2.0,1,4,其它
306,孙中山先生故居,红色景点,23.092745,113.431038,全年,09:00,17:00,0.0,0.5,1.0,1,6,古风写真
307,港头村古村落,历史古迹,23.428573,113.401361,全年,00:00,24:00,0.0,2.0,3.5,0,5,古风写真
309,广州chi K11艺术空间,美术馆/艺术馆,23.123892,113.332952,全年,10:00,21:30,0.0,1.0,2.0,1,6,其它
310,中华全国总工会旧址,红色景点,23.125529,113.284248,全年,09:00,17:30,0.0,0.5,1.0,1,4,其它
311,广州白云湖公园,公园,23.234257,113.243843,全年,00:00,21:00,0.0,1.0,2.0,0,6,"河边,约会圣地"
312,广州体育馆,游乐园/体育娱乐,23.187879,113.284057,全年,09:00,22:00,0.0,1.0,2.5,1,6,其它
314,朗头村,历史古迹,23.345045,113.094007,全年,00:00,24:00,0.0,1.5,2.0,0,4,古风写真
315,广州雕塑公园,公园,23.156454,113.27673,全年,00:00,24:00,0.0,1.5,3.0,0,6,其它
316,奥咖HOKA光影剧场,游乐园/体育娱乐,23.145414,113.313542,全年,09:00,16:00,35.0,2.0,3.0,1,6,其它
317,人民公园,公园,23.133405,113.270815,全年,00:00,24:00,0.0,0.5,1.0,0,6,约会圣地
318,哈利波特(海珠新都荟店),游乐园/体育娱乐,23.07911,113.298414,全年,10:00,22:00,0.0,1.0,2.0,1,6,其它
319,南越国宫署遗址,历史古迹,23.133223,113.276322,全年,09:00,17:00,0.0,2.0,3.5,1,5,古风写真
320,滨海公园,公园,22.756007,113.625699,全年,00:00,24:00,0.0,0.5,1.0,0,6,"海边,约会圣地"
321,天湖旅游风景区,自然风光,23.655576,113.636903,全年,09:00,17:00,25.0,0.5,1.0,0,6,其它
322,萝岗香雪公园,公园,23.189269,113.533589,全年,00:00,24:00,0.0,0.5,1.0,0,6,其它
323,广州二龙山花园,公园,23.359062,113.736507,全年,09:00,17:30,0.0,1.5,2.0,0,6,其它
324,庙前夜市,商业街区,23.12929,113.300837,全年,18:00,24:00,0.0,2.0,3.0,0,6,其它
325,赤岗塔,历史古迹,23.107593,113.329276,全年,00:00,24:00,0.0,1.0,2.0,0,4,古风写真
326,广州融创大马戏-奇幻秘境,游乐园/体育娱乐,23.43547,113.246764,全年,10:00,20:00,0.0,2.0,2.5,1,6,其它
327,LPS在地公园,公园,23.125749,113.303105,全年,11:00,20:00,0.0,2.0,3.5,0,4,其它
328,广州市城市规划展览中心,博物馆/纪念馆,23.197644,113.284064,全年,09:00,17:00,0.0,2.0,3.0,1,6,其它
329,沿江路酒吧街,商业街区,23.039826,113.317041,全年,00:00,24:00,0.0,1.0,2.5,0,6,"江边,约会圣地"
330,观龙岛,自然风光,22.909307,113.490148,全年,00:00,24:00,0.0,2.0,2.5,0,4,河边
331,西关大宅门,历史古迹,23.124206,113.242879,全年,00:00,24:00,0.0,0.5,2.0,1,6,古风写真
332,广州体育文化博物馆,博物馆/纪念馆,23.144373,113.328775,全年,09:00,17:00,0.0,2.5,4.0,1,5,其它
333,考拉广场,商业街区,23.006163,113.321381,全年,00:00,24:00,0.0,2.5,4.0,1,4,其它
335,花都湿地公园,公园,23.394674,113.262518,全年,06:00,22:00,0.0,1.0,2.5,0,6,"河边,约会圣地"
337,黄埔村,历史古迹,23.100133,113.404609,全年,00:00,24:00,0.0,1.0,2.0,0,5,古风写真
338,北回归线公园,公园,23.444851,113.493292,全年,00:00,24:00,0.0,3.0,3.5,0,5,其它
339,珠江夜游(太古仓码头),人文景观,23.094724,113.258941,全年,09:00,22:00,108.0,1.5,2.0,0,8,"江边,约会圣地"
340,罗洞工匠小镇,人文景观,23.502871,113.624054,全年,09:00,17:00,0.0,2.0,3.5,1,4,其它
342,詹天佑故居纪念馆,博物馆/纪念馆,23.11889,113.246014,全年,10:00,17:30,0.0,3.0,3.5,1,4,其它
343,基督教救主堂,人文景观,23.126099,113.277701,全年,09:00,17:00,0.0,0.5,1.0,1,6,其它
344,马鞍山公园,公园,23.400687,113.244103,全年,00:00,24:00,0.0,0.5,1.0,0,5,其它
345,儿童天地展馆,游乐园/体育娱乐,23.045277,113.368971,全年,09:30,16:30,0.0,2.0,2.5,1,6,其它
346,邓世昌纪念馆,博物馆/纪念馆,23.107473,113.266899,全年,09:00,17:00,0.0,3.0,3.5,1,4,其它
347,艾米稻香小镇,文化旅游区,23.553413,113.566048,全年,00:00,24:00,0.0,0.5,1.0,0,5,其它
348,桃花小镇,文化旅游区,23.497222,113.621667,全年,00:00,23:00,0.0,0.5,1.0,0,5,其它
349,滴水岩森林公园,公园,22.911546,113.32154,全年,00:00,18:00,0.0,2.0,3.0,0,5,其它
350,广州城市双层观光巴士,游乐园/体育娱乐,23.121065,113.274234,全年,09:30,21:30,50.0,2.0,2.5,0,6,其它
351,大岭村,人文景观,22.990928,113.483917,全年,00:00,24:00,0.0,1.0,2.0,0,4,其它
352,1978文化创意产业园,文化旅游区,23.302686,113.850166,全年,00:00,24:00,0.0,2.0,2.5,1,6,其它
353,一方乐田都市农园,公园,23.079113,113.310354,全年,09:30,22:30,37.4,3.0,4.0,0,5,其它
354,龟岗民国建筑群,历史古迹,23.127913,113.300049,全年,00:00,24:00,0.0,1.0,2.5,1,4,古风写真
355,南沙欢乐世界,游乐园/体育娱乐,22.905648,113.403675,全年,10:00,19:00,0.0,2.0,3.0,1,6,其它
356,岭南金融博物馆,博物馆/纪念馆,23.130111,113.273057,全年,09:00,17:00,0.0,1.0,2.0,1,5,其它
357,花果山公园,公园,23.395248,113.225884,全年,00:00,24:00,0.0,1.0,1.5,0,6,其它
358,广州8号艺术晒谷场,人文景观,23.033539,113.438048,全年,00:00,24:00,0.0,0.5,1.0,1,4,其它
359,笑平园休闲科教农场,公园,23.469808,113.192439,全年,09:30,19:00,24.9,2.0,3.5,0,4,其它
362,广州翔云跳伞俱乐部(增城基地),游乐园/体育娱乐,23.281304,113.82263,全年,00:00,23:30,0.0,2.0,3.0,0,6,其它
363,海傍水乡,自然风光,22.948095,113.472611,全年,00:00,24:00,0.0,2.5,3.0,0,6,"河边,约会圣地"
364,石基,历史古迹,22.956489,113.432973,全年,00:00,24:00,0.0,1.5,2.0,0,3,其它
365,桃花涧,自然风光,23.197683,113.313586,全年,00:00,24:00,0.0,2.5,3.0,0,6,其它
366,晓港公园,公园,23.102924,113.287264,全年,00:00,21:00,0.0,2.0,3.5,0,5,其它
367,新塘公园,公园,23.125106,113.624689,全年,00:00,24:00,0.0,0.5,1.0,0,4,其它
368,南平村,红色景点,23.554016,113.723738,全年,00:00,24:00,0.0,2.0,3.0,0,3,其它
369,洲头咀公园,公园,23.107862,113.252296,全年,00:00,24:00,0.0,2.0,3.0,0,5,"江边,约会圣地"
370,沙面街文化站,文化旅游区,23.113885,113.251112,全年,09:30,11:30,0.0,1.0,2.5,1,4,其它
371,美华航空航天科普基地,游乐园/体育娱乐,23.422687,113.25454,全年,08:00,18:00,0.0,0.5,1.5,1,6,其它
372,黄埔公园,公园,23.104145,113.458325,全年,00:00,21:00,0.0,0.5,2.0,0,6,"江边,约会圣地"
373,海珠桥,历史古迹,23.117869,113.273947,全年,00:00,24:00,0.0,3.0,4.0,0,6,"江边,约会圣地"
