id,Name,Type,Latitude,Longitude,dateDesc,OpenTime,EndTime,Price,RecommendMinTime,RecommendMaxTime,Indoor,Popularity,ood_Type
225,龙潭峡谷漂流,游乐园/体育娱乐,29.801056,118.922398,全年,10:30,16:30,218.0,2.0,2.5,0,6,"河边,约会圣地"
226,千岛湖仙人谷漂流,游乐园/体育娱乐,29.430459,119.085783,全年,10:00,15:30,168.0,3.0,4.0,0,6,"河边,约会圣地"
227,三江两岸专线游船-钱塘江夜游,游乐园/体育娱乐,30.216419,120.206385,全年,18:00,20:00,168.0,1.0,2.0,0,6,"江边,约会圣地"
228,大奇山魔幻乐园,游乐园/体育娱乐,29.774601,119.727362,全年,09:00,17:00,59.9,1.0,2.0,1,6,其它
229,浙江大学(之江校区),大学校园,30.198852,120.131199,全年,19:00,22:00,0.0,2.5,4.0,0,6,"古风写真,约会圣地"
230,鼓楼,历史古迹,30.243691,120.177897,全年,00:00,24:00,0.0,2.5,3.0,0,6,古风写真
231,浙江西湖美术馆,美术馆/艺术馆,30.257456,120.151311,全年,09:00,17:00,0.0,0.5,2.0,1,6,"河边,古风写真"
232,杭州恒温水世界,游乐园/体育娱乐,30.243248,120.039533,全年,09:00,20:00,68.0,1.0,2.0,1,6,其它
233,千岛湖钓鱼岛,游乐园/体育娱乐,29.610285,119.102121,全年,08:00,18:30,98.0,2.5,3.0,0,6,"河边,约会圣地"
234,啦喜街美食广场,商业街区,30.176235,120.161169,全年,00:00,24:00,0.0,2.5,3.0,1,6,其它
236,西溪空中揽胜氦气球,游乐园/体育娱乐,30.279636,120.076277,全年,09:00,17:30,159.0,0.5,1.0,0,6,其它
237,COOL漂流乐园,游乐园/体育娱乐,29.885039,119.477475,全年,12:30,15:00,0.0,0.5,1.0,1,6,其它
238,胡庆余堂中药博物馆,博物馆/纪念馆,30.245571,120.175607,全年,08:30,17:00,0.0,2.0,3.0,1,5,其它
240,灵山幻境,自然风光,30.12614,120.0443,全年,08:30,17:00,57.0,1.0,1.5,1,6,其它
241,苏东坡纪念馆,博物馆/纪念馆,30.235094,120.150418,全年,08:30,17:00,0.0,0.5,1.0,1,5,其它
242,保俶塔,历史古迹,30.267039,120.154592,全年,00:00,24:00,0.0,1.0,2.0,0,6,古风写真
243,法华寺,历史古迹,30.254415,120.100341,全年,05:00,17:00,0.0,3.0,4.0,1,6,古风写真
244,余杭区梦想小镇,人文景观,30.298565,120.011272,全年,08:30,17:30,0.0,2.0,2.5,1,6,其它
245,杨公堤,公园,30.258514,120.137433,全年,00:00,24:00,0.0,0.5,1.5,0,6,"河边,古风写真"
246,雪极星城市滑雪中心,游乐园/体育娱乐,30.465105,120.227279,全年,10:00,19:00,268.0,2.0,3.5,1,6,其它
247,千岛湖鱼跃龙门漂流,游乐园/体育娱乐,29.740367,119.104492,全年,10:00,15:00,168.0,2.5,3.0,0,6,"河边,约会圣地"
248,遇见博物馆·杭州馆,博物馆/纪念馆,30.19271,120.173638,全年,10:00,18:30,0.0,0.5,1.5,1,6,其它
249,红叶湾景点,自然风光,29.636708,118.970681,全年,08:30,17:00,0.0,1.0,2.0,0,6,"河边,约会圣地"
250,千岛湖红叶湾水上乐园,游乐园/体育娱乐,29.640387,118.979058,全年,07:30,17:00,0.0,2.0,3.5,0,6,其它
251,千岛之眼摩天轮,游乐园/体育娱乐,29.609987,119.057465,全年,14:30,20:00,45.0,0.5,1.5,0,6,约会圣地
252,浙江小百花越剧院,人文景观,30.271515,120.148352,全年,10:00,15:00,0.0,1.5,3.0,1,6,其它
253,千岛湖梦想5号游船,游乐园/体育娱乐,29.609861,119.038183,全年,08:00,17:00,375.0,0.5,2.0,0,6,"河边,约会圣地"
254,杭州亚运会博物馆,博物馆/纪念馆,30.234055,120.234581,全年,09:00,17:00,0.0,0.5,1.5,1,6,其它
255,山里人家·鹿野湾森林牧场,游乐园/体育娱乐,30.111842,120.20946,全年,09:00,17:00,0.0,2.5,3.0,0,6,其它
256,杭州小冰岛,游乐园/体育娱乐,30.140986,120.072925,全年,10:00,21:00,0.0,0.5,1.5,0,6,其它
257,桂花岛（猴岛）,游乐园/体育娱乐,29.49696,119.153811,全年,08:00,17:30,0.0,1.0,2.0,0,6,"河边,约会圣地"
258,白塔公园,公园,30.205028,120.146207,全年,00:00,24:00,0.0,1.5,2.0,0,6,"河边,古风写真"
259,三渡悬崖漂流,游乐园/体育娱乐,30.19644,119.11024,全年,08:30,17:00,170.0,1.5,3.0,0,6,其它
260,杭州奥体博览城,游乐园/体育娱乐,30.235861,120.23954,全年,00:00,24:00,0.0,1.5,2.0,1,6,其它
261,新安江龙舟漂游,游乐园/体育娱乐,29.476742,119.286277,全年,09:00,17:00,100.0,1.5,2.0,0,6,"江边,约会圣地"
262,云栖小镇,人文景观,30.135496,120.094206,全年,00:00,17:00,0.0,2.5,4.0,0,6,其它
263,浙江省非物质文化遗产馆,博物馆/纪念馆,30.16572,120.11062,全年,09:00,17:00,0.0,1.5,2.0,1,6,其它
265,天目大峡谷,自然风光,30.371269,119.483012,全年,08:00,16:00,78.0,1.5,2.0,0,6,其它
266,新安江,自然风光,29.553085,119.126902,全年,00:00,24:00,0.0,3.0,4.0,0,6,江边
267,杭州世纪中心,商业街区,30.233864,120.243564,全年,00:00,24:00,0.0,3.0,4.0,1,6,其它
268,季风摄影基地,人文景观,30.115994,120.066736,全年,09:00,18:00,0.0,3.0,4.0,1,5,古风写真
269,湖滨五公园码头,公园,30.262172,120.166038,全年,00:00,24:00,0.0,1.5,3.0,0,6,"河边,约会圣地"
270,桐君山,人文景观,29.81547,119.693602,全年,00:00,24:00,0.0,2.0,3.5,0,5,"河边,古风写真"
271,吴山大观,人文景观,30.242648,120.172104,全年,00:00,24:00,0.0,2.0,3.0,0,6,"古风写真,约会圣地"
272,指南村,人文景观,30.367037,119.584444,全年,00:00,24:00,0.0,2.5,3.0,0,4,其它
273,抱朴道院,人文景观,30.266098,120.149445,全年,00:00,17:00,0.0,0.5,1.5,1,4,古风写真
274,浙农东巢艺术公园,公园,30.181133,120.257901,全年,00:00,24:00,0.0,2.0,3.5,1,5,其它
275,蝴蝶剧场(小百花越剧场),人文景观,30.271332,120.147006,全年,10:00,15:00,0.0,0.5,1.5,1,6,其它
276,大明湖,公园,30.030561,118.998211,全年,00:00,24:00,0.0,2.5,4.0,0,6,"河边,约会圣地"
277,中国伞博物馆,博物馆/纪念馆,30.321957,120.144425,全年,09:00,16:30,0.0,2.0,3.0,1,5,其它
278,杭州半山国家森林公园,公园,30.370269,120.198239,全年,00:00,24:00,0.0,1.0,2.0,0,6,其它
279,杭州南宋官窑博物馆,博物馆/纪念馆,30.215517,120.161548,全年,08:30,16:30,0.0,0.5,1.0,1,6,其它
280,富阳龙鳞坝景区,自然风光,29.817873,119.954659,全年,00:00,24:00,0.0,1.0,2.5,0,6,"河边,约会圣地"
281,杭州西湖丝绸文化博物馆,博物馆/纪念馆,30.183347,120.103168,全年,09:00,16:30,0.0,2.0,3.0,1,6,其它
282,杭州万科良渚文化艺术中心,美术馆/艺术馆,30.371131,120.039115,全年,10:00,21:00,0.0,0.5,1.0,1,6,其它
283,云山峡谷漂流,游乐园/体育娱乐,30.024994,120.157036,全年,10:00,17:00,165.0,1.0,2.5,0,6,其它
284,西溪梅墅,公园,30.266046,120.073911,全年,07:30,18:30,0.0,1.5,3.0,1,4,"古风写真,约会圣地"
285,胜利河美食街,商业街区,30.303433,120.160462,全年,12:00,24:00,0.0,0.5,1.0,1,6,"河边,约会圣地"
286,梦幻新安江,自然风光,29.476246,119.282374,全年,09:00,20:00,80.0,3.0,4.0,0,6,"江边,约会圣地"
287,茆坪村,人文景观,29.660353,119.716503,全年,00:00,24:00,0.0,1.0,2.0,0,4,其它
288,G20杭州峰会体验馆,人文景观,30.236334,120.245159,全年,09:00,17:00,90.0,2.0,3.0,1,6,其它
289,湘湖越界X-LIVIN,游乐园/体育娱乐,30.143016,120.216071,全年,10:00,22:00,0.0,1.0,2.5,1,6,其它
290,朝天门,历史古迹,30.243647,120.177884,全年,09:00,21:00,0.0,1.0,2.0,0,6,"江边,古风写真"
291,三公园,公园,30.260381,120.167312,全年,00:00,24:00,0.0,2.5,4.0,0,4,"河边,约会圣地"
292,深澳古镇,历史古迹,29.856661,119.845322,全年,00:00,24:00,0.0,2.0,3.0,0,6,"古风写真,约会圣地"
293,中国扇博物馆,博物馆/纪念馆,30.324951,120.144127,全年,09:00,16:30,0.0,0.5,2.0,1,4,其它
294,缆车飞渡,游乐园/体育娱乐,29.522197,118.746691,全年,00:00,24:00,0.0,3.0,4.0,0,6,其它
295,元·探索馆,博物馆/纪念馆,30.216201,120.255907,全年,09:00,19:00,138.0,1.0,2.5,1,6,其它
296,千岛湖乐游环湖骑行,游乐园/体育娱乐,29.587802,119.009858,全年,08:00,17:00,0.0,3.0,4.0,0,6,"河边,约会圣地"
297,禅源寺,历史古迹,30.326002,119.454386,全年,08:00,16:00,0.0,1.0,2.0,1,6,其它
298,云松书舍,人文景观,30.254564,120.128379,全年,09:00,16:30,0.0,1.0,1.5,1,4,古风写真
299,风波亭,历史古迹,30.265914,120.164119,全年,00:00,24:00,0.0,1.0,2.0,1,4,"古风写真,约会圣地"
300,桐洲岛,自然风光,29.895223,119.816417,全年,00:00,24:00,98.0,1.0,2.5,0,5,"江边,约会圣地"
301,千岛湖西南湖区,自然风光,29.479357,118.678822,全年,00:00,24:00,0.0,3.0,4.0,0,6,"河边,约会圣地"
302,河桥古镇,历史古迹,30.112424,119.250356,全年,08:30,16:30,0.0,2.0,3.5,0,6,"河边,古风写真"
303,杭州西湖风景名胜区-茅乡水情,公园,30.246219,120.132901,全年,00:00,24:00,0.0,3.0,4.0,0,8,"河边,古风写真,约会圣地"
304,杭州东方文化园,游乐园/体育娱乐,30.108358,120.204861,全年,07:30,16:30,69.9,3.0,3.5,1,6,其它
305,临平公园,公园,30.4327,120.300345,全年,00:00,16:30,0.0,2.5,4.0,0,5,其它
306,杭州樱花园,公园,30.426056,119.891393,全年,09:00,17:00,0.0,1.0,2.0,0,6,约会圣地
307,美女坝,自然风光,30.26655,120.398711,全年,00:00,24:00,0.0,2.0,3.5,0,4,"江边,约会圣地"
308,杭州大剧院,人文景观,30.250582,120.221926,全年,09:00,17:00,0.0,2.0,3.0,1,6,其它
309,西湖龙井茶文化景区,文化旅游区,30.231587,120.125016,全年,08:00,21:00,0.0,0.5,2.0,0,6,"古风写真,约会圣地"
310,芦茨湾,自然风光,29.694376,119.679534,全年,00:00,24:00,0.0,1.0,2.0,0,6,"河边,约会圣地"
311,中山公园,公园,30.256423,120.148957,全年,00:00,24:00,0.0,1.0,2.0,0,6,约会圣地
312,千岛湖天翔动力滑翔伞,游乐园/体育娱乐,29.601439,119.159213,全年,09:00,12:00,650.0,1.0,2.0,0,6,其它
313,亚运主题公园,游乐园/体育娱乐,30.2361,120.241372,全年,00:00,24:00,0.0,0.5,2.0,0,6,其它
314,不伤心理想国(东站万象汇店),商业街区,30.29971,120.223979,全年,10:00,22:00,0.0,2.0,3.0,1,6,其它
315,千岛乐新潮运动俱乐部,游乐园/体育娱乐,29.622089,119.162978,全年,09:30,18:30,158.0,1.5,3.0,1,6,其它
316,杭州孔庙,历史古迹,30.247581,120.168458,全年,09:00,16:30,0.0,2.0,3.0,1,6,古风写真
318,中国刀剪剑博物馆,博物馆/纪念馆,30.322365,120.144081,全年,09:00,16:30,0.0,1.0,1.5,1,5,其它
319,韬光寺,历史古迹,30.248916,120.102977,全年,06:30,17:15,0.0,1.0,2.5,1,5,古风写真
320,中国杭州低碳科技馆,博物馆/纪念馆,30.215305,120.208703,全年,00:00,24:00,0.0,1.5,2.0,1,6,其它
321,望湖楼茶餐厅,其它,30.265876,120.16041,全年,08:00,21:00,0.0,1.0,1.5,1,4,"河边,约会圣地"
322,韩美林艺术馆,美术馆/艺术馆,30.25762,120.126208,全年,00:00,17:00,0.0,2.0,3.0,1,6,其它
323,蚂蚁工坊,其它,29.392668,119.238737,全年,09:00,17:00,0.0,3.0,3.5,1,4,其它
324,千岛湖龙晨水搏乐园,游乐园/体育娱乐,29.740034,119.107746,全年,08:00,18:00,0.0,0.5,1.5,0,6,其它
325,水下古城文化科技主题乐园,游乐园/体育娱乐,29.650422,119.038672,全年,09:00,16:00,68.0,2.0,3.0,1,6,其它
326,江南大冰洞,自然风光,29.39377,119.116438,全年,08:30,16:30,82.0,0.5,1.0,1,6,其它
327,彩虹谷,游乐园/体育娱乐,30.407452,119.734139,全年,08:00,16:30,33.6,1.0,2.0,0,6,其它
328,富春山馆,美术馆/艺术馆,30.027005,119.945726,全年,09:00,16:30,0.0,3.0,4.0,1,6,其它
330,跨虹桥,公园,30.25681,120.142542,全年,00:00,24:00,0.0,0.5,2.0,0,5,"河边,古风写真"
331,苏堤春晓碑亭,人文景观,30.250099,120.144396,全年,00:00,24:00,0.0,0.5,1.5,0,6,"河边,古风写真"
332,湖源溪漂流,游乐园/体育娱乐,29.781091,119.966019,全年,10:00,15:00,148.0,3.0,3.5,0,6,"河边,约会圣地"
333,千岛湖中心湖区休闲艇（中心湖旅游码头）,游乐园/体育娱乐,29.599685,119.020667,全年,00:00,24:00,420.0,0.5,1.0,0,6,"河边,约会圣地"
334,杭州工艺美术博物馆,博物馆/纪念馆,30.321879,120.143317,全年,09:00,16:30,0.0,3.0,3.5,1,6,其它
335,天池岛,自然风光,29.539731,119.150894,全年,08:00,09:00,0.0,2.0,3.0,0,6,其它
336,径山,文化旅游区,30.386806,119.769021,全年,07:30,17:00,0.0,2.0,3.0,0,6,其它
338,千岛湖帆船中心,游乐园/体育娱乐,29.489634,119.002906,全年,09:00,18:30,0.0,0.5,1.5,0,6,"河边,约会圣地"
339,柳溪江,自然风光,30.12689,119.255666,全年,07:30,17:00,0.0,2.5,3.0,0,5,江边
340,双峰插云,自然风光,30.25387,120.128999,全年,00:00,24:00,0.0,2.5,3.0,0,6,其它
341,雷峰夕照,人文景观,30.23773,120.155306,全年,00:00,24:00,0.0,3.0,3.5,0,6,"河边,古风写真"
342,千岛湖钓鱼岛水上乐园,游乐园/体育娱乐,29.610312,119.102111,全年,08:00,18:30,0.0,3.0,3.5,0,6,"河边,约会圣地"
343,建德航空小镇,游乐园/体育娱乐,29.371316,119.218633,全年,00:00,24:00,0.0,1.5,2.0,0,5,其它
344,浙江省地质博物馆,博物馆/纪念馆,30.186522,120.25517,全年,00:00,24:00,0.0,1.0,1.5,1,6,其它
345,千岛秘境,游乐园/体育娱乐,29.597822,119.2293,全年,08:30,17:00,35.0,0.5,1.0,1,5,其它
346,西天目风景区,自然风光,30.340834,119.455097,全年,08:00,16:00,0.0,0.5,1.0,0,6,其它
347,千岛湖农夫山泉生产基地,人文景观,29.596937,119.059586,全年,09:00,11:00,0.0,1.0,2.5,1,4,其它
348,长乐林场,自然风光,30.316582,119.869225,全年,00:00,24:00,0.0,2.0,2.5,0,5,其它
349,西泠桥,历史古迹,30.258151,120.144885,全年,00:00,24:00,0.0,2.0,3.0,0,6,"河边,古风写真"
350,千岛湖水下千年,自然风光,29.479258,118.678866,全年,14:30,15:10,0.0,1.0,2.0,0,6,"河边,约会圣地"
351,坝子桥,历史古迹,30.279896,120.184519,全年,00:00,24:00,0.0,2.5,4.0,0,3,河边
352,千岛湖巨网捕鱼,游乐园/体育娱乐,29.610276,119.102127,全年,11:00,19:00,198.0,3.0,4.0,0,6,其它
353,千岛湖梦之岛乐园,游乐园/体育娱乐,29.599146,119.019417,全年,08:30,17:30,79.9,3.0,4.0,0,6,其它
354,深澳村,历史古迹,29.857753,119.843736,全年,00:00,18:00,0.0,0.5,1.5,0,4,其它
355,湖滨晴雨,自然风光,30.258793,120.168465,全年,00:00,24:00,0.0,2.0,2.5,0,6,"河边,约会圣地"
356,云亭,公园,30.259496,120.148975,全年,00:00,24:00,0.0,3.0,3.5,1,3,其它
358,千岛湖进贤湾豪华游艇,游乐园/体育娱乐,29.64871,119.042668,全年,08:30,19:30,0.0,0.5,2.0,0,6,"河边,约会圣地"
359,金峰峡谷漂流,游乐园/体育娱乐,29.659369,118.96875,全年,10:00,16:00,148.0,3.0,3.5,0,6,其它
360,浙西凉源峡漂流,游乐园/体育娱乐,30.211171,119.202629,全年,00:00,24:00,148.0,1.5,2.0,0,6,其它
361,凤凰寺,历史古迹,30.251135,120.176822,全年,00:00,17:00,0.0,2.0,3.5,1,5,其它
362,南宋皇城遗址,历史古迹,30.226203,120.174359,全年,00:00,18:00,0.0,0.5,2.0,0,6,古风写真
363,浙江大学(华家池校区)-植物园,公园,30.276772,120.198649,全年,07:30,16:30,0.0,2.0,2.5,0,5,其它
364,杭州电竞中心,游乐园/体育娱乐,30.335255,120.189124,全年,09:00,20:00,0.0,1.0,2.0,1,6,其它
365,中国印学博物馆,博物馆/纪念馆,30.257639,120.145893,全年,00:00,16:30,0.0,1.5,2.0,1,4,其它
366,慢生活街区,商业街区,30.281025,120.077502,全年,00:00,24:00,0.0,1.5,3.0,0,5,其它
367,印象摇橹船码头,人文景观,30.25511,120.05898,全年,08:00,16:45,0.0,1.0,2.5,0,6,"河边,约会圣地"
368,奥飞Q宠奇趣乐园(HOYI逸宿村),游乐园/体育娱乐,29.849085,119.73896,全年,09:30,20:30,39.0,0.5,1.0,1,5,其它
369,临安博物馆,博物馆/纪念馆,30.231338,119.736697,全年,09:00,17:00,0.0,0.5,1.0,1,6,其它
370,富春山居图实景游(东门码头),自然风光,29.814218,119.689807,全年,08:30,21:30,0.0,0.5,1.5,0,6,"河边,古风写真"
371,千岛湖秀水街,商业街区,29.599279,119.022142,全年,00:00,24:00,0.0,1.0,1.5,0,6,"河边,约会圣地"
372,杭州国际会议中心,人文景观,30.248474,120.220228,全年,00:00,24:00,0.0,1.0,1.5,1,6,其它
373,杭州钱塘江夜游,人文景观,30.216289,120.206476,全年,17:00,21:10,0.0,1.0,2.0,0,8,"江边,约会圣地"
374,杭州市之江凤凰国际创意园区,文化旅游区,30.141926,120.071642,全年,00:00,24:00,0.0,2.0,3.0,1,6,其它
375,石屋洞,人文景观,30.225993,120.136836,全年,00:00,24:00,0.0,1.0,2.5,1,4,其它
376,中国茶叶博物馆龙井馆区,博物馆/纪念馆,30.225321,120.118893,全年,09:30,16:30,0.0,1.0,1.5,1,6,其它
377,杭州剧院,人文景观,30.276792,120.1684,全年,08:30,20:00,0.0,1.0,1.5,1,6,其它
378,神龙川风景区,自然风光,30.373549,119.557078,全年,08:00,17:00,60.0,1.5,2.0,0,6,其它
379,中天竺法净禅寺,历史古迹,30.240357,120.108877,全年,05:30,16:00,0.0,1.5,2.0,1,5,其它
380,西溪湿地洪园,公园,30.255876,120.059675,全年,08:30,17:30,0.0,2.5,4.0,0,6,"河边,约会圣地"
381,杭州运河文化艺术中心,美术馆/艺术馆,30.307404,120.134479,全年,09:00,22:00,0.0,0.5,1.0,1,6,"河边,约会圣地"
382,晓书馆,文化旅游区,30.371017,120.039324,全年,10:00,21:00,0.0,3.0,4.0,1,6,其它
383,鸬鸟山,自然风光,30.502769,119.737528,全年,00:00,24:00,0.0,2.0,3.5,0,6,其它
384,大运河紫檀博物馆,博物馆/纪念馆,30.320131,120.142613,全年,09:30,12:00,0.0,0.5,2.0,1,6,"河边,古风写真"
385,飞来峰造像,历史古迹,30.246156,120.11082,全年,06:30,18:00,0.0,2.0,3.0,1,6,其它
386,东梓关村,历史古迹,29.89369,119.829685,全年,09:30,16:00,60.0,2.5,3.0,0,4,古风写真
387,梅竹山庄,人文景观,30.266019,120.071898,全年,08:30,17:00,0.0,1.0,2.5,1,4,"古风写真,约会圣地"
389,中国水利博物馆,博物馆/纪念馆,30.26459,120.318424,全年,09:00,16:30,0.0,0.5,1.0,1,6,其它
