,hotelId,hotelName,hotelName_EN,featureHotelType,poi_cityId,poi_cityName,poi_cityName_EN,poi_zoneName,poi_position,poi_coordinate,commentScore,commentNumber,hotelImage,positionInfo,transportInfo,miniPrice,miniPriceRoom
102,71417478,桔子水晶北京朝阳门酒店,Crystal Orange Hotel Beijing Chaoyangmen,机器人服务,1,北京,Beijing,朝阳区,三里屯/工体/东直门地区 神路街39号10幢1至2层3段109,"{'type': 2, 'latitude': '39.918166', 'longitude': '116.443409'}",4.8,1541,https://dimg04.c-ctrip.com/images/0205o120008eejh9v0DBF_C_400_600_R5_Q70.jpg_.webp,近日坛公园 · 三里屯/工体/东直门,"[{'type': '地铁', 'info': '距东大桥地铁站步行1.3公里,约18分钟'}]",569,大床房A
103,752618,北京上地智选假日酒店,Holiday Inn Express Shangdi Beijing,免费停车,1,北京,Beijing,海淀区,上地产业园/西三旗 上地东路33号,"{'type': 2, 'latitude': '40.03672', 'longitude': '116.314615'}",4.8,2425,https://dimg04.c-ctrip.com/images/1mc4w12000ego43mjEF6B_C_400_600_R5_Q70.jpg_.webp,近清河站 · 上地产业园/西三旗,"[{'type': '火车站', 'info': '距清河站步行700米,约10分钟'}]",613,高级房大床
104,45901652,北京北七家温都水城漫心酒店,Beijing Beiqijia Wendu Shuicheng Manxin Hotel,免费停车,1,北京,Beijing,昌平区,回龙观/天通苑地区 北七家镇七北路42号院3号楼1单元2至5层,"{'type': 2, 'latitude': '40.098793', 'longitude': '116.366714'}",4.9,1195,https://dimg04.c-ctrip.com/images/200w170000011cr6r81C7_C_400_600_R5_Q70.jpg_.webp,近回龙观东大街地铁站 · 回龙观/天通苑,"[{'type': '地铁', 'info': '距回龙观东大街地铁站-A口驾车3.3公里,约13分钟'}]",466,心怡大床房
105,111847269,京玺酒店(北京国贸劲松店),RIGHT HOTEL  BEIJING GUOMAO JINSONG,影音房,1,北京,Beijing,朝阳区,劲松/潘家园地区 潘家园东里21号,"{'type': 2, 'latitude': '39.880396', 'longitude': '116.455755'}",4.8,1954,https://dimg04.c-ctrip.com/images/1mc5212000bzs0oef3A91_C_400_600_R5_Q70.jpg_.webp,近潘家园旧货市场 · 劲松/潘家园,"[{'type': '地铁', 'info': '距劲松地铁站-D口步行750米,约11分钟'}]",549,和风榻榻米大床房（全屋智能+手机投屏）
107,63053513,城市有爱酒店(北京南站西铁营地铁站店),City Love Hotel (Beijing South Railway Station Capital Medical University Hotel),免费停车,1,北京,Beijing,丰台区,永定门/南站/大红门/南苑地区 福宜街5号院1号楼,"{'type': 2, 'latitude': '39.858424', 'longitude': '116.35609'}",4.7,1730,https://dimg04.c-ctrip.com/images/1mc5l12000dy9l2xgC84A_C_400_600_R5_Q70.jpg_.webp,近西铁营地铁站 · 永定门/南站/大红门/南苑,"[{'type': '地铁', 'info': '距西铁营地铁站步行580米,约9分钟'}]",529,影院大床房（激光电影，133金属抗光大幕，杜比高保真音效）
108,9444856,北京奥体中心鸟巢亚朵酒店,Atour Hotel (Beijing Olympic Sports Center),机器人服务,1,北京,Beijing,朝阳区,亚运村/奥体中心地区 安苑东里三区二号,"{'type': 2, 'latitude': '39.985751', 'longitude': '116.412403'}",4.8,1022,https://dimg04.c-ctrip.com/images/1mc5o12000cus1buq115B_C_400_600_R5_Q70.jpg_.webp,近鸟巢(国家体育场) · 亚运村/奥体中心,"[{'type': '地铁', 'info': '距惠新西街北口地铁站-A口步行810米,约12分钟'}]",725,高级大床房（茶具）
109,67256577,北京望京798亚朵X酒店,"Yaduo X Hotel 798 Wangjing, Beijing",智能客控,1,北京,Beijing,朝阳区,望京/酒仙桥/798地区 酒仙桥路13号151号楼A座1-4层,"{'type': 2, 'latitude': '39.976856', 'longitude': '116.489383'}",4.7,1885,https://dimg04.c-ctrip.com/images/1mc4m12000ctyjhynF9D0_C_400_600_R5_Q70.jpg_.webp,近将台地铁站 · 望京/酒仙桥/798,"[{'type': '地铁', 'info': '距将台地铁站步行770米,约11分钟'}]",599,Classic民谣大床房（小冰箱+智能语音客控+可投屏65寸电视+黑胶唱片）
110,72817169,时光赞歌花园酒店(北京大兴旺兴湖公园店),A Memory Hotel (Beijing Daxing District Wangxinghu Park),充电桩,1,北京,Beijing,大兴区,大兴北京新机场地区 德贤东路10号院旺兴湖国际文化中心A座,"{'type': 2, 'latitude': '39.814119', 'longitude': '116.432015'}",4.8,1485,https://dimg04.c-ctrip.com/images/02065120008jwrrr0D41A_C_400_600_R5_Q70.jpg_.webp,近王府井奥莱Up Town · 大兴机场,"[{'type': '地铁', 'info': '距火箭万源地铁站-A1口驾车3.3公里,约9分钟'}]",536,花园中的时光大床房（智能马桶+零压床垫+智能投屏）
112,12659788,北京南锣鼓巷亚朵酒店,Atour Hotel (Beijing South Luogu Lane),免费停车,1,北京,Beijing,东城区,天安门/王府井地区 西扬威胡同甲1号,"{'type': 2, 'latitude': '39.931337', 'longitude': '116.411391'}",4.7,1826,https://dimg04.c-ctrip.com/images/1mc0p12000cyiaiimAD9F_C_400_600_R5_Q70.jpg_.webp,近南锣鼓巷 · 天安门/王府井,"[{'type': '地铁', 'info': '距张自忠路地铁站步行740米,约11分钟'}]",728,高级大床房（手机投屏）
113,431639,北京饭店,Beijing Hotel,设计师酒店,1,北京,Beijing,东城区,天安门/王府井地区 东长安街33号,"{'type': 2, 'latitude': '39.909061', 'longitude': '116.410145'}",4.4,4773,https://dimg04.c-ctrip.com/images/022041200084aa7yj298C_C_400_600_R5_Q70.jpg_.webp,近天安门广场 · 天安门/王府井,"[{'type': '地铁', 'info': '距王府井地铁站步行210米,约3分钟'}]",856,标准房
114,2304609,桔子水晶北京西站南广场酒店,Crystal Orange  Beijing West Railway Station South Plaza Hotel,免费停车,1,北京,Beijing,丰台区,北京西站/丽泽商务区 莲花池南里22号章丘大厦,"{'type': 2, 'latitude': '39.888495', 'longitude': '116.317466'}",4.8,1641,https://dimg04.c-ctrip.com/images/0204v120003ijmwq9F865_C_400_600_R5_Q70.jpg_.webp,近六里桥东地铁站 · 北京西站/丽泽商务区,"[{'type': '地铁', 'info': '距六里桥东地铁站-C口步行230米,约4分钟'}]",595,花漾大床房-湖景-带浴缸
115,91658253,北京西直门漫心酒店,Beijing Xizhimen Manxin Hotel,机器人服务,1,北京,Beijing,海淀区,西直门/北京展览馆地区 索家坟20号院5号楼,"{'type': 2, 'latitude': '39.950841', 'longitude': '116.358914'}",4.9,1471,https://dimg04.c-ctrip.com/images/0206y120009gs1i4nC0B2_C_400_600_R5_Q70.jpg_.webp,近北京北站 · 西直门/北京展览馆,"[{'type': '地铁', 'info': '距积水潭地铁站-出入口步行1.5公里,约22分钟'}]",652,心怡大床房（智能客控、小冰箱、65寸电视投屏）
117,6801038,桔子水晶北京南站酒店,Crystal Orange Hotel(South of Beijing Railway Station ),机器人服务,1,北京,Beijing,西城区,永定门/南站/大红门/南苑地区 白纸坊西街10-3,"{'type': 2, 'latitude': '39.877749', 'longitude': '116.360549'}",4.8,1654,https://dimg04.c-ctrip.com/images/200v1c000001ctfdv1C84_C_400_600_R5_Q70.jpg_.webp,近牛街 · 永定门/南站/大红门/南苑,"[{'type': '地铁', 'info': '距陶然亭地铁站-D口步行1.1公里,约17分钟'}]",606,大床房(智能客控、电视投屏、小冰箱）
118,99888331,秋果酒店(北京建国门首都儿研所店),Qiuguo Hotel (Beijing Jianguomen Capital Children's Research Institute),免费停车,1,北京,Beijing,朝阳区,三里屯/工体/东直门地区 朝阳门外大街雅宝里2号1层,"{'type': 2, 'latitude': '39.916734', 'longitude': '116.437504'}",4.7,1826,https://dimg04.c-ctrip.com/images/1mc4i12000av7nbl635EE_C_400_600_R5_Q70.jpg_.webp,近朝阳门地铁站 · 三里屯/工体/东直门,"[{'type': '地铁', 'info': '距建国门地铁站步行1.1公里,约17分钟'}]",506,影音大床房（投影幕布+手机投屏）
119,481675,北京友谊宾馆,Friendship Hotel,会议厅,1,北京,Beijing,海淀区,中关村/五道口 中关村南大街1号敬宾楼、迎宾楼,"{'type': 2, 'latitude': '39.964085', 'longitude': '116.321102'}",4.7,1848,https://dimg04.c-ctrip.com/images/1mc3712000bx74f1n02E6_C_400_600_R5_Q70.jpg_.webp,近北京理工大学 · 中关村/五道口,"[{'type': '地铁', 'info': '距人民大学地铁站-D口步行360米,约6分钟'}]",688,怡宾楼标准间
120,80264866,花筑奢·北京怀柔兰亭温泉度假酒店(慕田峪长城店),Floral Lux Hotel·Lanting Hot Spring Resort(Mutianyu Great Wall shops),免费停车,1,北京,Beijing,怀柔区,怀柔风景区 渤海镇苇店村北500米 (慕田峪环岛西侧),"{'type': 2, 'latitude': '40.416326', 'longitude': '116.543574'}",4.7,1029,https://dimg04.c-ctrip.com/images/1mc3912000cenkmqm2BF6_C_400_600_R5_Q70.jpg_.webp,近慕田峪长城 · 怀柔景区,"[{'type': '火车站', 'info': '距北宅站驾车11.3公里,约14分钟'}]",621,连廊大床房+室外阳台+落地观景
121,70440614,秋果S1918庭院式酒店(北京天安门店),TEUE GO S1918 Courtyard style Hotel((Beijing Tananmen),免费停车,1,北京,Beijing,西城区,前门/天坛公园/崇文门 天桥街道北纬路45号院,"{'type': 2, 'latitude': '39.883818', 'longitude': '116.395022'}",4.8,1852,https://dimg04.c-ctrip.com/images/0201p120008bz2al3FD27_C_400_600_R5_Q70.jpg_.webp,近天坛 · 前门/天坛公园/崇文门,"[{'type': '地铁', 'info': '距天桥地铁站-A口步行320米,约5分钟'}]",549,特惠影音榻榻米房 （智能客控+智能马桶+深睡记忆枕）
122,96373899,桔子水晶北京丽泽商务区中心酒店,Crystal Orange  Beijing Lize Business District Central Hotel,免费停车,1,北京,Beijing,丰台区,北京西站/丽泽商务区 三路居113号1幢101内2至6层,"{'type': 2, 'latitude': '39.874498', 'longitude': '116.326943'}",4.8,1530,https://dimg04.c-ctrip.com/images/0204l120009or3szh8E46_C_400_600_R5_Q70.jpg_.webp,近北京马连道茶城 · 北京西站/丽泽商务区,"[{'type': '地铁', 'info': '距红莲南路地铁站步行1.3公里,约19分钟'}]",585,榻榻米房（蓝牙音箱+投屏65寸电视+小冰箱）
123,436887,北京天安门逸扉酒店,UrCove by HYATT Beijing Forbidden City,管家服务,1,北京,Beijing,东城区,天安门/王府井地区 南河沿大街华龙街天安大厦A座,"{'type': 2, 'latitude': '39.910304', 'longitude': '116.407109'}",4.5,1636,https://dimg04.c-ctrip.com/images/1mc6512000dctj681ECC2_C_400_600_R5_Q70.jpg_.webp,近天安门广场 · 天安门/王府井,"[{'type': '地铁', 'info': '距王府井地铁站步行580米,约9分钟'}]",610,电竞大床房（冰箱+Coffee机+智能语音）
124,106144983,北京顺义希尔顿惠庭酒店,HOME2 SUITES BY HILTON BEIJING SHUNYI,免费停车,1,北京,Beijing,顺义区,顺义温泉休闲区 胜利街道站前街13号,"{'type': 2, 'latitude': '40.126137', 'longitude': '116.647518'}",4.9,1901,https://dimg04.c-ctrip.com/images/0201112000askmdizAB42_C_400_600_R5_Q70.jpg_.webp,近石门地铁站 · 顺义温泉区,"[{'type': '火车站', 'info': '距顺义站步行350米,约5分钟'}]",506,舒适大床房(微波炉+冰箱+舒达床垫)
126,80938581,北京三里屯太古里CitiGO欢阁酒店,"CitiGO Hotel, Sanlitun, Beijing",机器人服务,1,北京,Beijing,朝阳区,三里屯/工体/东直门地区 新东路12号院3号楼,"{'type': 2, 'latitude': '39.937609', 'longitude': '116.451027'}",4.8,1713,https://dimg04.c-ctrip.com/images/020451200094v0f2qA58B_C_400_600_R5_Q70.jpg_.webp,近北京工人体育场 · 三里屯/工体/东直门,"[{'type': '地铁', 'info': '距工人体育场地铁站-C口步行340米,约5分钟'}]",559,欢享大床房
127,28139657,秋果酒店(北京东直门雍和宫簋街店),"Qiuguo Hotel (Beijing Yonghe Palace,Dongzhimen)",免费停车,1,北京,Beijing,东城区,三里屯/工体/东直门地区 育树三条8号,"{'type': 2, 'latitude': '39.947866', 'longitude': '116.424865'}",4.7,1811,https://dimg04.c-ctrip.com/images/1mc7012000d9ofei040CA_C_400_600_R5_Q70.jpg_.webp,近雍和宫 · 三里屯/工体/东直门,"[{'type': '地铁', 'info': '距雍和宫地铁站-C口步行850米,约13分钟'}]",549,明星商务大床房（新风系统.森林般享受）
128,1055636,麗枫酒店(北京亚运村鸟巢国家会议中心店),"Lavande Hotel (Beijing Asian Sports Village,National Stadium,National Coference Center)",免费停车,1,北京,Beijing,朝阳区,亚运村/奥体中心地区 北苑路186号4号楼,"{'type': 2, 'latitude': '39.99439', 'longitude': '116.41779'}",4.6,1890,https://dimg04.c-ctrip.com/images/fd/hotel/g3/M08/76/CE/CggYGlXol1CAQt76ABKueNVhNrU938_C_400_600_R5_Q70.jpg_.webp,近鸟巢(国家体育场) · 亚运村/奥体中心,"[{'type': '地铁', 'info': '距惠新西街北口地铁站步行1公里,约15分钟'}]",507,雅致大床房(无窗)
129,97395275,北京南站大观园漫心酒店,Beijing South Railway Station Grand View Garden Manxin Hotel,免费停车,1,北京,Beijing,西城区,永定门/南站/大红门/南苑地区 南菜园街甲35号,"{'type': 2, 'latitude': '39.873476', 'longitude': '116.353708'}",4.8,1233,https://dimg04.c-ctrip.com/images/0205t120009znf1cx9E40_C_400_600_R5_Q70.jpg_.webp,近北京大观园 · 永定门/南站/大红门/南苑,"[{'type': '地铁', 'info': '距西铁营地铁站步行1.4公里,约21分钟'}]",560,心怡大床房(智能客控、65寸电视投屏、小冰箱)
131,76147489,花韵丁香酒店(北京南站牛街店),Huayun Dingxiang Hotel (Beijing South Station Niujie Branch),管家服务,1,北京,Beijing,西城区,前门/天坛公园/崇文门 烂缦胡同131号,"{'type': 2, 'latitude': '39.883767', 'longitude': '116.371875'}",4.8,1364,https://dimg04.c-ctrip.com/images/02017120008li1elj310D_C_400_600_R5_Q70.jpg_.webp,近牛街 · 前门/天坛公园/崇文门,"[{'type': '地铁', 'info': '距陶然亭地铁站-A口步行730米,约11分钟'}]",648,雅致大床房（新风系统、智能客控、投屏、小冰箱）
132,427807,北京长富宫饭店,Hotel New Otani Chang Fu Gong,桑拿,1,北京,Beijing,朝阳区,国贸地区 建国门外大街26号,"{'type': 2, 'latitude': '39.907484', 'longitude': '116.437917'}",4.7,3576,https://dimg04.c-ctrip.com/images/0201b120009l1qkprFAB6_C_400_600_R5_Q70.jpg_.webp,近北京站 · 国贸CBD,"[{'type': '地铁', 'info': '距建国门地铁站步行370米,约6分钟'}]",758,高级大床间
133,32808664,北京首都机场亚朵酒店,Atour Hotel (Beijing Capital Airport),免费停车,1,北京,Beijing,顺义区,首都机场/新国展地区 临空经济核心区汇海南路1号院2号楼,"{'type': 2, 'latitude': '40.045704', 'longitude': '116.640637'}",4.8,1640,https://dimg04.c-ctrip.com/images/200u13000000tgp7p7F04_C_400_600_R5_Q70.jpg_.webp,近北京首都国际机场 · 首都机场/新国展,"[{'type': '地铁', 'info': '距T3航站楼地铁站-出口驾车4.2公里,约12分钟'}]",596,下沉园景大床房（手机投屏+花园景观）
134,1732956,云郦酒店(北京南锣鼓巷簋街店),Yunli Hotel,四合院,1,北京,Beijing,东城区,三里屯/工体/东直门地区 北新桥街道东直门内大街216号院簋街中街1号楼,"{'type': 2, 'latitude': '39.94076', 'longitude': '116.42088'}",4.6,1657,https://dimg04.c-ctrip.com/images/1mc5z12000cl7ee053722_C_400_600_R5_Q70.jpg_.webp,近雍和宫 · 三里屯/工体/东直门,"[{'type': '地铁', 'info': '距北新桥地铁站步行320米,约5分钟'}]",508,精致大床房
136,763321,北京国贸劲松地铁站亚朵酒店,Atour Hotel Beiijng Guomao Jinsong Subway Station,免费停车,1,北京,Beijing,朝阳区,劲松/潘家园地区 潘家园东里18号,"{'type': 2, 'latitude': '39.881257', 'longitude': '116.45574'}",4.7,1329,https://dimg04.c-ctrip.com/images/0204p12000a0htg1u1993_C_400_600_R5_Q70.jpg_.webp,近劲松地铁站 · 劲松/潘家园,"[{'type': '地铁', 'info': '距劲松地铁站-D口步行630米,约9分钟'}]",658,高级大床房（普兰特床垫+裸棉床品+亚朵记忆枕）
137,99449435,北京黄花城水长城漫心府,Beijing Huanghuacheng Water Great Wall Manxin Mansion,泳池,1,北京,Beijing,怀柔区,怀柔风景区 九渡河镇石湖峪201号院13号楼1层,"{'type': 2, 'latitude': '40.409588', 'longitude': '116.324866'}",4.8,946,https://dimg04.c-ctrip.com/images/0200412000a04r6ca7202_C_400_600_R5_Q70.jpg_.webp,近黄花城水长城 · 怀柔景区,"[{'type': '火车站', 'info': '距北宅站驾车30.4公里,约46分钟'}]",525,玲珑月·大床房
138,63965043,桔子水晶北京国贸商务区四惠酒店,Crystal Orange Beijing International Trade Business District Sihui Hotel,免费停车,1,北京,Beijing,朝阳区,国贸地区 建国路37号1号楼,"{'type': 2, 'latitude': '39.909109', 'longitude': '116.520382'}",4.9,1242,https://dimg04.c-ctrip.com/images/1mc3j12000b6pbi615384_C_400_600_R5_Q70.jpg_.webp,近四惠东地铁站 · 国贸CBD,"[{'type': '地铁', 'info': '距四惠东地铁站-A口步行550米,约8分钟'}]",484,花漾（智能客控、小度、可投屏65寸电视，mini冰箱）
139,443694,北京天伦松鹤大饭店,Sunworld Hotel,桑拿,1,北京,Beijing,东城区,天安门/王府井地区 灯市口大街88号,"{'type': 2, 'latitude': '39.918109', 'longitude': '116.413292'}",4.5,2062,https://dimg04.c-ctrip.com/images/1mc3f12000bnl39kg74A4_C_400_600_R5_Q70.jpg_.webp,近故宫博物院 · 天安门/王府井,"[{'type': '地铁', 'info': '距金鱼胡同地铁站步行490米,约7分钟'}]",662,附楼标准双床间
141,92359396,北京西直门展览馆轻居酒店,Beijing Xizhimen Exhibition Gallery Light Residence Hotel,机器人服务,1,北京,Beijing,西城区,西直门/北京展览馆地区 车公庄大街北里甲56号,"{'type': 2, 'latitude': '39.933949', 'longitude': '116.345834'}",4.8,1026,https://dimg04.c-ctrip.com/images/0203o120009g1di3fBDD8_C_400_600_R5_Q70.jpg_.webp,近北京动物园 · 西直门/北京展览馆,"[{'type': '地铁', 'info': '距车公庄地铁站步行940米,约14分钟'}]",570,舒适大床房（智能电视+手机投屏）
142,429503,北京丽都维景酒店,"Metropark Lido Hotel, Beijing",泳池,1,北京,Beijing,朝阳区,望京/酒仙桥/798地区 将台路6号,"{'type': 2, 'latitude': '39.977851', 'longitude': '116.479214'}",4.5,2083,https://dimg04.c-ctrip.com/images/0200x1200081bvjuh1E2F_C_400_600_R5_Q70.jpg_.webp,近望京南地铁站 · 望京/酒仙桥/798,"[{'type': '地铁', 'info': '距望京南地铁站-C口步行870米,约13分钟'}]",638,高级房
143,72842174,花筑·北京长城玖号院民宿,Floral Hotel·Beijing Great Wall No.9 house Homestay,日光浴场,1,北京,Beijing,怀柔区,怀柔风景区 九渡河镇二道关村160号,"{'type': 2, 'latitude': '40.432138', 'longitude': '116.333461'}",4.8,326,https://dimg04.c-ctrip.com/images/02024120008i6o5y84283_C_400_600_R5_Q70.jpg_.webp,近二道关村 · 怀柔景区,"[{'type': '火车站', 'info': '距北宅站驾车32.5公里,约40分钟'}]",639,故里-放飞辣妈家庭亲子房（可观庭院景+液晶电视机+空气净化器+智能马桶）
144,50052948,北京首钢秀池智选假日酒店,Beijing Shijingshan Lakeview Holiday Inn Express,机器人服务,1,北京,Beijing,石景山区,公主坟/五棵松/石景山游乐园地区 石景山路68号,"{'type': 2, 'latitude': '39.917981', 'longitude': '116.15205'}",4.7,1434,https://dimg04.c-ctrip.com/images/200s1b000001adan6981C_C_400_600_R5_Q70.jpg_.webp,近三高炉南广场 · 公主坟/五棵松/石景山游乐园,"[{'type': '地铁', 'info': '距北辛安地铁站-A口步行1.6公里,约24分钟'}]",681,高级房 大床
145,456342,北京国泰饭店,Gotel Capital,免费停车,1,北京,Beijing,朝阳区,国贸地区 建国门外永安西里12号,"{'type': 2, 'latitude': '39.907031', 'longitude': '116.448618'}",4.7,1550,https://dimg04.c-ctrip.com/images/02028120008rxtjx4D2FB_C_400_600_R5_Q70.jpg_.webp,近永安里地铁站 · 国贸CBD,"[{'type': '地铁', 'info': '距永安里地铁站-出口步行210米,约3分钟'}]",638,经典大床房
146,660934,北京望京华彩智选假日酒店,Holiday Inn Express (Beijing Wangjing Huacai),会议厅,1,北京,Beijing,朝阳区,望京/酒仙桥/798地区 望京广顺北大街16号,"{'type': 2, 'latitude': '40.01083', 'longitude': '116.468375'}",4.6,1843,https://dimg04.c-ctrip.com/images/0205l1200092bmsa47302_C_400_600_R5_Q70.jpg_.webp,近东湖渠地铁站 · 望京/酒仙桥/798,"[{'type': '地铁', 'info': '距东湖渠地铁站-B口步行<100米,约1分钟'}]",617,高级大床房
147,88248011,北京中关村五道口漫心酒店,Beijing Zhongguancun Wudaokou Manxin Hotel,管家服务,1,北京,Beijing,海淀区,中关村/五道口 知春路甲20号,"{'type': 2, 'latitude': '39.975281', 'longitude': '116.345854'}",4.9,796,https://dimg04.c-ctrip.com/images/0203j120009bv717q72CF_C_400_600_R5_Q70.jpg_.webp,近北京航空航天大学 · 中关村/五道口,"[{'type': '地铁', 'info': '距知春路地铁站步行440米,约7分钟'}]",687,心怡大床房
149,437222,北京贵州大厦,Guizhou Mansion,健身室,1,北京,Beijing,朝阳区,国展中心地区 和平西桥樱花西街18号,"{'type': 2, 'latitude': '39.970099', 'longitude': '116.418454'}",4.7,1570,https://dimg04.c-ctrip.com/images/1mc5112000crvoqx5BEBE_C_400_600_R5_Q70.jpg_.webp,近和平西桥地铁站 · 国展中心,"[{'type': '地铁', 'info': '距和平西桥地铁站-B口步行220米,约3分钟'}]",666,高级双床间
150,608345,北京天坛饭店,Tiantan Hotel,免费停车,1,北京,Beijing,东城区,前门/天坛公园/崇文门 体育馆路1号,"{'type': 2, 'latitude': '39.884636', 'longitude': '116.430539'}",4.5,1639,https://dimg04.c-ctrip.com/images/1mc2612000agjz3b29243_C_400_600_R5_Q70.jpg_.webp,近天坛 · 前门/天坛公园/崇文门,"[{'type': '地铁', 'info': '距天坛东门地铁站-B口步行840米,约12分钟'}]",484,经济大床房
151,25806071,北京首钢工舍智选假日酒店,Holiday Inn Express (Beijing Shijingshan Parkview),免费停车,1,北京,Beijing,石景山区,公主坟/五棵松/石景山游乐园地区 石景山路68号首钢工舍1-7层,"{'type': 2, 'latitude': '39.922595', 'longitude': '116.155557'}",4.8,1216,https://dimg04.c-ctrip.com/images/20020z000000nopxh9739_C_400_600_R5_Q70.jpg_.webp,近金安桥地铁站 · 公主坟/五棵松/石景山游乐园,"[{'type': '地铁', 'info': '距金安桥地铁站-B口步行1.1公里,约16分钟'}]",570,高级间 大床
152,457686,北京西西友谊酒店,Xixi Youyi Hotel,免费停车,1,北京,Beijing,西城区,西单/金融街地区 西单北大街109号,"{'type': 2, 'latitude': '39.914351', 'longitude': '116.373104'}",4.8,1370,https://dimg04.c-ctrip.com/images/20060w000000kfi4a702C_C_400_600_R5_Q70.jpg_.webp,近西单大悦城 · 西单/金融街,"[{'type': '地铁', 'info': '距灵境胡同地铁站-D口步行160米,约3分钟'}]",718,双床间
154,82031417,北京五棵松漫心酒店,Beijing Wukesong MANXIN Hotel,机器人服务,1,北京,Beijing,海淀区,公主坟/五棵松/石景山游乐园地区 永定路24号,"{'type': 2, 'latitude': '39.920902', 'longitude': '116.264949'}",4.9,1063,https://dimg04.c-ctrip.com/images/0200i1200094v0gg3E06C_C_400_600_R5_Q70.jpg_.webp,近华熙Live·五棵松 · 公主坟/五棵松/石景山游乐园,"[{'type': '地铁', 'info': '距田村地铁站-D口步行1.8公里,约25分钟'}]",560,雅致大床房（65寸电视投屏+智能客控）
155,91306551,北京鼓楼亚朵酒店,Beijing Gulou Atour Hotel,免费停车,1,北京,Beijing,东城区,后海/南锣鼓巷地区 千福巷12号,"{'type': 2, 'latitude': '39.947365', 'longitude': '116.401105'}",4.8,1094,https://dimg04.c-ctrip.com/images/0203s120009yprbah1454_C_400_600_R5_Q70.jpg_.webp,近鼓楼大街地铁站 · 后海/南锣鼓巷,"[{'type': '地铁', 'info': '距鼓楼大街地铁站-G口步行680米,约10分钟'}]",684,雅致大床房（智能客控+手机投屏+小冰箱）
156,430214,北京长峰假日酒店,Holiday Inn Beijing ChangAn West,免费停车,1,北京,Beijing,海淀区,公主坟/五棵松/石景山游乐园地区 永定路66号,"{'type': 2, 'latitude': '39.908992', 'longitude': '116.265188'}",4.7,1559,https://dimg04.c-ctrip.com/images/200a14000000x4mv4AF8C_C_400_600_R5_Q70.jpg_.webp,近华熙Live·五棵松 · 公主坟/五棵松/石景山游乐园,"[{'type': '地铁', 'info': '距五棵松地铁站-A口步行920米,约14分钟'}]",612,假日高级双床间
157,68100860,秋果酒店(北京三元桥使馆区店),True Go HOTEL(Embassy Of Sanyuanqiao),免费停车,1,北京,Beijing,朝阳区,燕莎/朝阳公园商业区 霄云路25号乙43幢,"{'type': 2, 'latitude': '39.958145', 'longitude': '116.463702'}",4.7,1378,https://dimg04.c-ctrip.com/images/0202j1200084xvuqw86B4_C_400_600_R5_Q70.jpg_.webp,近亮马桥地铁站 · 燕莎/朝阳公园,"[{'type': '地铁', 'info': '距亮马桥地铁站步行1.2公里,约17分钟'}]",495,特惠-榻榻米影音房（无窗）
159,112759421,北京西站南路六里桥东亚朵酒店,Beijing West Station South Road Liuliqiao East Yaduo Hotel,家庭房,1,北京,Beijing,丰台区,北京西站/丽泽商务区 西站南路1号,"{'type': 2, 'latitude': '39.888184', 'longitude': '116.320339'}",4.7,881,https://dimg04.c-ctrip.com/images/1mc1u12000cw00fniA0A6_C_400_600_R5_Q70.jpg_.webp,近六里桥东地铁站 · 北京西站/丽泽商务区,"[{'type': '地铁', 'info': '距六里桥东地铁站步行750米,约11分钟'}]",596,雅致房（智能客控+小冰箱+可投屏65寸电视）
160,101127560,朗丽兹酒店(北京首都机场新国展店),PALACE HOTELS(Beijing Capital Airport New International Exhibition Center),免费停车,1,北京,Beijing,顺义区,首都机场/新国展地区 双裕南小街1号院2号楼,"{'type': 2, 'latitude': '40.107021', 'longitude': '116.557576'}",4.8,941,https://dimg04.c-ctrip.com/images/1mc6m12000aun6xweE27C_C_400_600_R5_Q70.jpg_.webp,近后沙峪地铁站 · 首都机场/新国展,"[{'type': '地铁', 'info': '距后沙峪地铁站-C口步行1.5公里,约22分钟'}]",588,高级大床房（智能马桶+智能镜+自动窗帘）
161,83321808,北京国展三元桥逸扉酒店,UrCove by HYATT Beijing International Exhibition Center,管家服务,1,北京,Beijing,朝阳区,国展中心地区 西坝河西里16号B座,"{'type': 2, 'latitude': '39.965509', 'longitude': '116.436644'}",4.8,905,https://dimg04.c-ctrip.com/images/0203c120009ebkfuo83E5_C_400_600_R5_Q70.jpg_.webp,近中国国际展览中心(朝阳馆) · 国展中心,"[{'type': '地铁', 'info': '距西坝河地铁站-E口步行660米,约10分钟'}]",736,高级大床房（智能语音+智能洁具）
162,9619023,北京房山希尔顿欢朋酒店,Hampton by Hilton,健身室,1,北京,Beijing,房山区,房山风景区 阎富路66号院1号楼,"{'type': 2, 'latitude': '39.720824', 'longitude': '116.04478'}",4.8,1059,https://dimg04.c-ctrip.com/images/20080j000000b2ous3A3E_C_400_600_R5_Q70.jpg_.webp,近来电(汤泉良子阎村店) · 房山景区,"[{'type': '地铁', 'info': '距大石河东地铁站-A1口步行1.7公里,约25分钟'}]",463,舒适大床房
