id,Name,Type,Latitude,Longitude,dateDesc,OpenTime,EndTime,Price,RecommendMinTime,RecommendMaxTime,Indoor,Popularity,ood_Type
250,光明滑草游乐园,游乐园/体育娱乐,22.759672,113.970056,全年,09:30,17:30,63.59,2.0,2.5,0,6,其它
251,马峦山,自然风光,22.652801,114.332475,全年,06:00,18:00,0.0,2.0,3.0,0,6,其它
252,东部通航·空中的士直升机飞行基地(盐田店),游乐园/体育娱乐,22.597549,114.295795,全年,09:00,18:00,0.0,0.5,2.0,1,6,其它
253,深圳市工业展览馆,博物馆/纪念馆,22.549223,114.065691,全年,09:30,17:30,0.0,0.5,1.5,1,6,其它
255,春江游乐求水山景区游乐场,游乐园/体育娱乐,22.604358,114.148958,全年,10:00,19:30,18.0,2.0,3.0,0,6,其它
256,求水山公园,游乐园/体育娱乐,22.604436,114.150121,全年,00:00,24:00,0.0,1.0,2.0,0,5,其它
257,中潜潜水世界,游乐园/体育娱乐,22.538643,113.934129,全年,09:00,22:00,0.0,1.0,2.0,1,6,其它
258,nicemini 网红打卡·光影艺术馆,美术馆/艺术馆,22.753128,114.065052,全年,10:00,21:00,78.0,0.5,2.0,1,6,其它
259,塘朗山郊野公园,公园,22.578138,114.000656,全年,07:30,22:00,0.0,0.5,1.0,0,6,其它
260,盐田中央公园,公园,22.558647,114.246274,全年,00:00,24:00,0.0,3.0,3.5,0,6,"海边,约会圣地"
262,锦绣园,公园,22.532352,114.06596,全年,06:00,18:00,0.0,1.5,3.0,1,5,其它
265,海山公园(深盐路),公园,22.565973,114.246598,全年,00:00,24:00,0.0,3.0,4.0,0,6,其它
266,龙城公园,公园,22.718913,114.232846,全年,00:00,24:00,0.0,2.5,4.0,0,6,其它
267,梧桐山艺术小镇,人文景观,22.596237,114.20043,全年,00:00,24:00,0.0,3.0,3.5,0,6,其它
268,星野StarField · 椰林沙滩,游乐园/体育娱乐,22.527999,113.996001,全年,00:00,24:00,0.0,3.0,3.5,1,6,"海边,约会圣地"
269,招商局历史博物馆,博物馆/纪念馆,22.483808,113.920004,全年,09:00,12:00,0.0,2.0,2.5,1,5,其它
270,宝安体育馆,游乐园/体育娱乐,22.56813,113.892265,全年,08:00,12:00,0.0,0.5,1.0,1,6,其它
271,海菲德(小城),游乐园/体育娱乐,22.614471,114.310886,全年,09:30,18:00,0.0,0.5,1.5,1,4,其它
272,OCAT(深圳馆),美术馆/艺术馆,22.543276,114.000258,全年,10:00,17:30,0.0,0.5,2.0,1,6,其它
273,云海山庄私人沙滩,游乐园/体育娱乐,22.562392,114.474991,全年,10:00,22:00,0.0,2.5,4.0,0,6,"海边,约会圣地"
274,穿越深圳,人文景观,22.553048,114.128443,全年,10:30,21:20,39.9,2.0,3.0,0,6,其它
275,海景公园,公园,22.557847,114.247511,全年,00:00,24:00,0.0,2.0,3.5,0,6,"海边,约会圣地"
277,森林王国亲子乐园,游乐园/体育娱乐,22.693214,114.244639,全年,09:00,22:00,0.0,1.0,1.5,1,6,其它
278,东部华侨城-1号观景台,游乐园/体育娱乐,22.652906,114.285359,全年,00:00,24:00,0.0,2.0,3.0,0,6,其它
279,银湖山郊野公园,公园,22.599109,114.086607,全年,05:00,22:00,0.0,1.0,2.0,0,5,其它
280,科兴科技园,商业街区,22.553843,113.950104,全年,00:00,24:00,0.0,2.0,3.5,1,5,其它
281,小南山公园,公园,22.49181,113.891606,全年,06:30,21:30,0.0,1.5,3.0,0,5,其它
282,头号玩家跳伞俱乐部(深圳店),游乐园/体育娱乐,22.714668,114.264387,全年,08:00,18:00,0.0,1.0,2.0,0,6,其它
283,玉龙公园,公园,22.605519,114.040827,全年,06:30,23:00,0.0,3.0,3.5,0,6,其它
284,昭君墓,历史古迹,22.538034,113.99797,全年,09:30,20:00,0.0,1.5,2.0,0,5,其它
285,深圳花海间,公园,22.594911,114.535303,全年,12:00,24:00,0.0,0.5,1.5,0,6,约会圣地
286,天空美术馆,美术馆/艺术馆,22.547709,114.057131,全年,10:00,20:00,0.0,2.5,4.0,1,6,其它
287,蛇口价值工厂,人文景观,22.473784,113.901987,全年,09:00,18:00,0.0,1.0,1.5,1,5,其它
288,铁路公园,公园,22.589074,114.122018,全年,00:00,24:00,0.0,2.0,3.0,0,5,其它
289,大沙河生态长廊,公园,22.533165,113.961547,全年,06:00,23:00,0.0,1.0,2.0,0,6,河边
290,SGP卡丁车俱乐部,游乐园/体育娱乐,22.585436,114.113358,全年,12:00,22:00,0.0,3.0,4.0,1,6,其它
291,塘朗山公园,公园,22.577731,113.999693,全年,00:00,24:00,0.0,2.0,2.5,0,6,其它
294,南澳政洁沙滩,自然风光,22.507697,114.49212,全年,00:00,24:00,0.0,2.0,3.0,0,6,"海边,约会圣地"
295,光明文化艺术中心,美术馆/艺术馆,22.75132,113.94364,全年,00:00,24:00,0.0,2.0,3.0,1,6,其它
296,南山图书馆,人文景观,22.540607,113.928925,全年,09:00,21:00,0.0,1.5,3.0,1,5,其它
297,平湖生态园,公园,22.680421,114.11741,全年,08:00,22:00,0.0,1.0,1.5,0,5,其它
298,罗瑞合台湾美食街,商业街区,22.731611,114.275127,全年,17:00,24:00,0.0,2.0,3.0,1,6,其它
299,深圳宝安马拉松,游乐园/体育娱乐,22.557779,113.890046,全年,00:00,24:00,0.0,2.5,4.0,0,6,其它
300,深圳自由鹿游艇尾波冲浪俱乐部,游乐园/体育娱乐,22.568241,114.54729,全年,08:30,18:00,1770.0,1.5,2.0,0,6,"海边,约会圣地"
301,天后博物馆,博物馆/纪念馆,22.484396,113.898904,全年,09:00,16:00,0.0,1.5,3.0,1,6,其它
302,鹤湖新居,历史古迹,22.733897,114.272626,全年,10:00,17:30,0.0,1.5,3.0,1,4,其它
303,福田区体育公园,游乐园/体育娱乐,22.531886,114.042436,全年,07:00,22:00,0.0,1.0,1.5,0,6,其它
304,悬空玻璃艺术馆,美术馆/艺术馆,22.551689,114.124899,全年,10:00,22:30,0.0,1.5,2.0,1,6,其它
305,南海意库,商业街区,22.492585,113.924141,全年,08:30,12:00,0.0,2.5,4.0,1,6,其它
306,坪山雕塑艺术创意园,美术馆/艺术馆,22.681874,114.355523,全年,00:00,24:00,0.0,2.0,2.5,1,5,其它
307,万佛禅寺,人文景观,22.561506,114.154554,全年,07:00,17:00,0.0,1.0,2.0,1,6,古风写真
308,坪山公园,公园,22.694206,114.350082,全年,00:00,24:00,0.0,1.0,1.5,0,5,其它
310,广东翔云跳伞俱乐部(深圳店),游乐园/体育娱乐,22.630646,114.039802,全年,00:00,23:30,0.0,1.0,2.0,0,6,其它
311,深圳望野博物馆,博物馆/纪念馆,22.660034,114.047496,全年,09:00,21:00,0.0,1.0,2.0,1,6,其它
312,石岩湿地公园,公园,22.685293,113.928046,全年,05:00,21:00,0.0,3.0,4.0,0,6,"河边,约会圣地"
313,天涯海角,自然风光,22.535314,113.998475,全年,19:00,22:00,0.0,2.5,3.0,0,8,"海边,约会圣地"
314,葵涌官湖村海滩,自然风光,22.60795,114.429033,全年,10:00,22:00,0.0,3.0,3.5,0,6,"海边,约会圣地"
315,大侠谷瀑布,自然风光,22.632382,114.294208,全年,00:00,24:00,0.0,2.5,3.0,0,6,其它
316,深圳市大鹏新区古城博物馆,博物馆/纪念馆,22.601288,114.519624,全年,09:00,17:00,0.0,3.0,4.0,1,6,古风写真
317,紫荆坊香港国际风情街,商业街区,22.515623,114.067433,全年,00:00,24:00,0.0,2.5,4.0,1,6,其它
318,奇幻冰雪世界,游乐园/体育娱乐,22.68415,114.001339,全年,10:00,22:30,39.9,0.5,1.5,1,6,其它
319,上围艺术村,人文景观,22.686074,114.088753,全年,00:00,24:00,0.0,0.5,2.0,1,5,其它
320,四季漫天冰雪主题乐园,游乐园/体育娱乐,22.638178,114.223452,全年,10:00,21:00,0.0,2.0,3.0,1,6,其它
321,梅沙湾公园,公园,22.605358,114.32048,全年,00:00,24:00,0.0,1.0,2.0,0,6,"海边,约会圣地"
322,东江游击队指挥部旧址纪念馆,红色景点,22.550945,114.124056,全年,09:30,20:00,0.0,1.0,2.5,1,4,其它
323,宝安耶稣君王堂,人文景观,22.590244,113.917481,全年,08:00,12:00,0.0,2.0,3.0,1,5,其它
324,丛林缆车,游乐园/体育娱乐,22.614579,114.307911,全年,10:00,17:30,0.0,1.0,2.5,0,6,其它
325,燕晗山郊野公园,公园,22.547834,113.99283,全年,00:00,24:00,0.0,2.5,4.0,0,5,其它
327,较场尾龙岐湾游艇会,游乐园/体育娱乐,22.596374,114.519673,全年,08:00,18:00,0.0,0.5,1.0,0,6,"海边,约会圣地"
328,东部华侨城直升机体验,游乐园/体育娱乐,22.632275,114.294924,全年,09:30,17:30,698.0,2.5,3.0,0,6,其它
330,O·POWER文化艺术中心,美术馆/艺术馆,22.551278,113.992941,全年,09:00,21:00,0.0,2.0,3.0,1,6,其它
332,海上世界海滩小镇(海上世界汇港购物中心二期店),游乐园/体育娱乐,22.491447,113.921267,全年,09:00,21:00,0.0,0.5,1.0,1,6,"海边,约会圣地"
333,龙兴寺,历史古迹,22.741234,114.269697,全年,08:00,17:00,0.0,1.5,3.0,1,5,古风写真
334,东山村,历史古迹,22.559515,114.535762,全年,00:00,24:00,0.0,3.0,4.0,0,3,其它
336,宝安公园,公园,22.592152,113.909323,全年,00:00,22:00,0.0,2.5,4.0,0,5,其它
337,龙潭公园,公园,22.729943,114.249268,全年,00:00,24:00,0.0,1.5,2.0,0,6,"河边,约会圣地"
338,新体育海洋运动中心（大鹏游艇会）,游乐园/体育娱乐,22.560125,114.56584,全年,09:00,18:00,0.0,0.5,2.0,0,6,"海边,约会圣地"
339,彩虹星球游乐园,游乐园/体育娱乐,22.722429,113.839829,全年,10:00,21:00,0.0,1.0,2.5,0,6,其它
341,红立方公共艺术馆,美术馆/艺术馆,22.723569,114.254963,全年,09:30,18:00,0.0,0.5,1.0,1,6,其它
342,宝安图书馆,博物馆/纪念馆,22.555051,113.889099,全年,09:00,21:00,0.0,0.5,1.5,1,6,其它
343,沙头角,商业街区,22.555547,114.234118,全年,09:00,12:00,0.0,3.0,4.0,0,4,"海边,约会圣地"
344,龙华文体中心,游乐园/体育娱乐,22.66336,114.048731,全年,06:30,22:00,0.0,0.5,1.0,1,6,其它
345,淘金山绿道,公园,22.593531,114.15295,全年,00:00,24:00,0.0,1.0,1.5,0,6,其它
